timestamp,add-chain,add-pre-chain,checkpoint,get-roots,tile
1784716080,,,100.0000,100.0000,100.0000
1784729280,,,100.0000,100.0000,100.0000
1784735280,,,100.0000,100.0000,100.0000
1784738880,,,100.0000,100.0000,100.0000
1784746080,,,100.0000,100.0000,100.0000
1784754480,,,100.0000,100.0000,100.0000
1784759880,,,100.0000,100.0000,100.0000
1784763480,,,100.0000,100.0000,100.0000
1784777880,,,100.0000,100.0000,100.0000
1784788680,,,100.0000,100.0000,100.0000
1784796480,,,100.0000,100.0000,100.0000
1784807880,,,100.0000,100.0000,100.0000
1784815080,,,100.0000,100.0000,100.0000
1784822280,,,100.0000,100.0000,100.0000
1784828280,,,100.0000,100.0000,100.0000
1784832480,,,100.0000,100.0000,100.0000
1784842080,,,100.0000,100.0000,100.0000
1784850480,,,100.0000,100.0000,100.0000
1784864280,,,100.0000,100.0000,100.0000
1784875080,,,100.0000,100.0000,100.0000
1784885880,,,100.0000,100.0000,100.0000
1784889480,,,100.0000,100.0000,100.0000
1784896680,,,100.0000,100.0000,100.0000
1784903280,,,100.0000,100.0000,100.0000
1784906880,,,100.0000,100.0000,100.0000
1784910480,,,100.0000,100.0000,100.0000
1784914080,,,100.0000,100.0000,100.0000
1784932080,,,100.0000,100.0000,100.0000
1784935680,,,100.0000,100.0000,100.0000
1784948880,,,100.0000,100.0000,100.0000
1784959080,,,100.0000,100.0000,100.0000
1784965680,,,100.0000,100.0000,100.0000
1784972280,,,100.0000,100.0000,100.0000
1784984880,,,100.0000,100.0000,100.0000
1784990880,,,100.0000,100.0000,100.0000
1784994480,,,100.0000,100.0000,100.0000
1785001080,,,100.0000,100.0000,100.0000
1785004080,,,100.0000,100.0000,100.0000
1785010080,,,100.0000,100.0000,100.0000
1785013680,,,100.0000,100.0000,100.0000
1785017280,,,100.0000,100.0000,100.0000
1785023280,,,100.0000,100.0000,100.0000
1785036480,,,100.0000,100.0000,100.0000
1785047280,,,100.0000,100.0000,100.0000
1785050880,,,100.0000,100.0000,100.0000
1785207480,,,100.0000,100.0000,100.0000
1785211080,,,100.0000,100.0000,100.0000
1785227280,,,100.0000,100.0000,100.0000
1785238080,,,100.0000,100.0000,100.0000
1785248880,,,100.0000,100.0000,100.0000
1785262080,,,100.0000,100.0000,100.0000
1785269880,,,100.0000,100.0000,100.0000
1785273480,,,100.0000,100.0000,100.0000
1785277080,,,100.0000,100.0000,100.0000
1785294480,,,100.0000,100.0000,100.0000
1785306480,,,100.0000,100.0000,100.0000
1785313080,,,100.0000,100.0000,100.0000
1785326880,,,100.0000,100.0000,100.0000
1785334080,,,100.0000,100.0000,100.0000
1785346080,,,100.0000,100.0000,100.0000
1785349680,,,100.0000,100.0000,100.0000
1785356880,,,100.0000,100.0000,100.0000
1785380280,,,100.0000,100.0000,100.0000
1785392280,,,100.0000,100.0000,100.0000
1785399480,,,100.0000,100.0000,100.0000
